220.0759,20.4487,190.2775,62.3835,0.4277,3018.3410,0.81
220.7733,18.7376,182.4049,62.0946,0.4079,3010.0108,0.81
209.6141,17.2767,178.4146,63.1350,0.4292,3011.3832,0.80
221.7521,18.4212,186.4864,62.4474,0.4588,3027.0538,0.80
224.4074,18.4229,189.8593,62.0114,0.4596,3030.5207,0.80
225.1734,16.8090,190.4978,62.5516,0.4560,3041.4203,0.80
224.7916,15.5811,190.3604,62.0658,0.4597,3042.7076,0.81
225.0462,15.3493,190.4225,61.6376,0.4576,3038.1721,0.80
225.1903,17.9326,190.0455,61.5012,0.4534,3044.5741,0.81
225.7555,18.9085,190.1718,61.4855,0.4544,3045.7709,0.79
229.0570,16.3609,190.0729,61.1192,0.4562,3049.5511,0.81
233.3840,15.9818,189.8359,61.5700,0.4457,3072.1303,0.81
236.6687,16.3340,189.5218,62.3346,0.4419,3089.8269,0.79
237.4858,18.1651,191.4438,62.2497,0.4490,3091.0223,0.79
238.6015,19.9321,194.1797,62.3613,0.4382,3087.1062,0.80
236.7590,14.5553,195.3620,62.4897,0.4139,3084.8599,0.79
237.4950,14.0095,196.5459,62.3455,0.4126,3083.5951,0.80
242.0620,18.4278,197.1060,61.8888,0.4296,3080.5488,0.78
234.0713,18.8451,195.4631,62.0789,0.4139,3086.0869,0.79
230.2821,18.4240,195.6617,62.1366,0.4115,3086.2170,0.79
230.2830,18.4221,194.8923,62.0245,0.4092,3084.4853,0.79
237.7226,18.4680,194.7980,61.1923,0.4156,3083.2082,0.79
231.5307,19.9194,193.5960,61.3378,0.4100,3086.0693,0.78
225.9637,20.4669,194.0604,61.6249,0.4146,3091.1843,0.78
228.3962,20.4667,197.6661,61.6064,0.4356,3100.2951,0.80
233.7529,20.4711,199.9785,61.5184,0.4559,3100.3481,0.80
235.3962,20.4622,199.8713,61.6491,0.4637,3096.9460,0.81
179.5008,18.3044,134.8316,61.8688,0.3394,2948.1726,0.79
180.6113,16.5561,153.2870,61.9627,0.3849,2988.7002,0.80
216.0311,20.4707,183.7359,63.8866,0.4552,3109.9185,0.80
224.0537,20.4672,193.3632,63.1245,0.4726,3106.6988,0.81
229.5378,20.4603,199.2734,62.9539,0.4893,3103.1462,0.80
230.2939,20.4646,196.6029,62.6634,0.4868,3101.3711,0.80
228.9991,20.4682,198.6883,62.2368,0.4896,3098.4366,0.80
221.9929,19.5429,199.7523,62.0495,0.4818,3097.2006,0.80
216.1885,18.6373,199.6710,62.5995,0.4682,3102.3642,0.81
214.9032,18.4219,200.3889,62.8396,0.4646,3102.9439,0.80
218.1228,18.4225,199.6615,61.7992,0.4682,3095.5948,0.80
226.8435,18.8655,200.2860,61.9891,0.4806,3095.0798,0.80
233.8019,20.0617,200.6689,62.1281,0.4904,3094.0385,0.80
235.3821,20.4820,200.5354,62.0561,0.4867,3093.0732,0.81
235.3874,20.4824,200.6101,62.1363,0.4839,3095.0731,0.81
230.7948,19.0728,199.5670,61.9917,0.4750,3096.6288,0.81
229.8987,18.4476,199.5147,62.2462,0.4702,3098.1801,0.79
231.9472,18.4218,199.7006,62.2181,0.4681,3098.3983,0.80
